fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-05-24,HA,HA,HA,144,HA,N479HA,144,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI",1213,1207.0,-6.0,5.0,1212.0,1231.0,11.0,1249,1242.0,-7.0,0.0,,0.0,N,36.0,35.0,19.0,1.0,102.0,,,,,,,,,
2018-07-01,AA,AA,AA,684,AA,N204UW,684,14107,PHX,"Phoenix, AZ",12982,LIH,"Lihue, HI",1035,1030.0,-5.0,17.0,1047.0,1344.0,4.0,1425,1348.0,-37.0,0.0,,0.0,N,410.0,378.0,357.0,1.0,2979.0,,,,,,,,,
2018-08-07,DL,DL_CODESHARE,DL,5293,9E,N928XJ,5293,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",2150,2309.0,79.0,27.0,2336.0,13.0,7.0,2303,20.0,77.0,0.0,,0.0,N,73.0,71.0,37.0,1.0,198.0,77.0,0.0,0.0,0.0,0.0,,,,
2019-06-24,UA,UA_CODESHARE,UA,6067,YV,N87353,6067,12266,IAH,"Houston, TX",15919,XNA,"Fayetteville, AR",1620,1617.0,-3.0,17.0,1634.0,1740.0,12.0,1804,1752.0,-12.0,0.0,,0.0,N,104.0,95.0,66.0,1.0,438.0,,,,,,,,,
2019-08-17,B6,B6,B6,391,B6,N510JB,391,10721,BOS,"Boston, MA",15304,TPA,"Tampa, FL",1746,1959.0,133.0,14.0,2013.0,2252.0,5.0,2109,2257.0,108.0,0.0,,0.0,N,203.0,178.0,159.0,1.0,1185.0,108.0,0.0,0.0,0.0,0.0,,,,
2019-03-15,WN,WN,WN,2098,WN,N8624J,2098,12889,LAS,"Las Vegas, NV",10397,ATL,"Atlanta, GA",805,,,,,,,1455,,,1.0,A,0.0,N,230.0,,,1.0,1747.0,,,,,,,,,
2018-03-09,UA,UA_CODESHARE,UA,5997,OO,N787SK,5997,14262,PSP,"Palm Springs, CA",14771,SFO,"San Francisco, CA",800,947.0,107.0,15.0,1002.0,1116.0,6.0,945,1122.0,97.0,0.0,,0.0,N,105.0,95.0,74.0,1.0,421.0,0.0,0.0,97.0,0.0,0.0,,,,
2019-11-21,UA,UA_CODESHARE,UA,3947,ZW,N448AW,3947,12339,IND,"Indianapolis, IN",12264,IAD,"Washington, DC",1010,1002.0,-8.0,8.0,1010.0,1119.0,8.0,1150,1127.0,-23.0,0.0,,0.0,N,100.0,85.0,69.0,1.0,476.0,,,,,,,,,
2019-07-31,AA,AA,AA,1745,AA,N747UW,1745,11278,DCA,"Washington, DC",15304,TPA,"Tampa, FL",1935,1929.0,-6.0,40.0,2009.0,2206.0,4.0,2159,2210.0,11.0,0.0,,0.0,N,144.0,161.0,117.0,1.0,814.0,,,,,,,,,
2018-04-12,DL,DL,DL,2762,DL,N374DA,2762,14869,SLC,"Salt Lake City, UT",15304,TPA,"Tampa, FL",2359,2348.0,-11.0,15.0,3.0,551.0,4.0,600,555.0,-5.0,0.0,,0.0,N,241.0,247.0,228.0,1.0,1888.0,,,,,,,,,
2018-04-29,UA,UA,UA,997,UA,N422UA,997,11603,EUG,"Eugene, OR",14771,SFO,"San Francisco, CA",1323,1425.0,62.0,8.0,1433.0,1536.0,6.0,1500,1542.0,42.0,0.0,,0.0,N,97.0,77.0,63.0,1.0,451.0,1.0,0.0,0.0,0.0,41.0,,,,
2019-05-24,DL,DL,DL,1572,DL,N660DL,1572,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",944,939.0,-5.0,14.0,953.0,1055.0,11.0,1115,1106.0,-9.0,0.0,,0.0,N,91.0,87.0,62.0,1.0,406.0,,,,,,,,,
2019-03-28,DL,DL_CODESHARE,DL,6177,G7,N182GJ,6177,13296,MHT,"Manchester, NH",11433,DTW,"Detroit, MI",700,657.0,-3.0,19.0,716.0,849.0,6.0,906,855.0,-11.0,0.0,,0.0,N,126.0,118.0,93.0,1.0,610.0,,,,,,,,,
2018-04-22,WN,WN,WN,2724,WN,N265WN,2724,12992,LIT,"Little Rock, AR",14107,PHX,"Phoenix, AZ",1435,1431.0,-4.0,6.0,1437.0,1517.0,4.0,1540,1521.0,-19.0,0.0,,0.0,N,185.0,170.0,160.0,1.0,1136.0,,,,,,,,,
2019-03-01,DL,DL_CODESHARE,DL,3372,9E,N8783E,3372,12953,LGA,"New York, NY",15096,SYR,"Syracuse, NY",1647,1801.0,74.0,34.0,1835.0,1914.0,5.0,1814,1919.0,65.0,0.0,,0.0,N,87.0,78.0,39.0,1.0,198.0,0.0,0.0,0.0,0.0,65.0,,,,
2019-05-30,F9,F9,F9,522,F9,N722FR,522,11292,DEN,"Denver, CO",11042,CLE,"Cleveland, OH",1055,1054.0,-1.0,16.0,1110.0,1549.0,9.0,1557,1558.0,1.0,0.0,,0.0,N,182.0,184.0,159.0,1.0,1201.0,,,,,,,,,
2019-08-11,AA,AA,AA,490,AA,N918US,490,14100,PHL,"Philadelphia, PA",13930,ORD,"Chicago, IL",1748,1743.0,-5.0,12.0,1755.0,1833.0,24.0,1926,1857.0,-29.0,0.0,,0.0,N,158.0,134.0,98.0,1.0,678.0,,,,,,,,,
2018-02-13,UA,UA_CODESHARE,UA,6210,YV,N88346,6210,12451,JAX,"Jacksonville, FL",12264,IAD,"Washington, DC",1400,1356.0,-4.0,11.0,1407.0,1534.0,7.0,1553,1541.0,-12.0,0.0,,0.0,N,113.0,105.0,87.0,1.0,630.0,,,,,,,,,
2019-11-17,AA,AA_CODESHARE,AA,4377,YX,N421YX,4377,10785,BTV,"Burlington, VT",14100,PHL,"Philadelphia, PA",528,521.0,-7.0,23.0,544.0,645.0,9.0,715,654.0,-21.0,0.0,,0.0,N,107.0,93.0,61.0,1.0,335.0,,,,,,,,,
2018-02-22,WN,WN,WN,1989,WN,N434WN,1989,12191,HOU,"Houston, TX",13495,MSY,"New Orleans, LA",1615,1634.0,19.0,7.0,1641.0,1726.0,3.0,1720,1729.0,9.0,0.0,,0.0,N,65.0,55.0,45.0,1.0,302.0,,,,,,,,,
2019-08-03,AA,AA,AA,297,AA,N131NN,297,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1734,1729.0,-5.0,28.0,1757.0,2018.0,5.0,2023,2023.0,0.0,0.0,,0.0,N,349.0,354.0,321.0,1.0,2556.0,,,,,,,,,
2018-11-17,WN,WN,WN,5042,WN,N228WN,5042,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1620,1858.0,158.0,18.0,1916.0,2016.0,8.0,1750,2024.0,154.0,0.0,,0.0,N,90.0,86.0,60.0,1.0,404.0,143.0,0.0,0.0,0.0,11.0,,,,
2018-10-05,DL,DL,DL,1056,DL,N961AT,1056,14908,SNA,"Santa Ana, CA",14869,SLC,"Salt Lake City, UT",1648,1644.0,-4.0,11.0,1655.0,1922.0,4.0,1939,1926.0,-13.0,0.0,,0.0,N,111.0,102.0,87.0,1.0,588.0,,,,,,,,,
2019-07-27,AA,AA,AA,453,AA,N977NN,453,15016,STL,"St. Louis, MO",12892,LAX,"Los Angeles, CA",650,640.0,-10.0,18.0,658.0,825.0,17.0,853,842.0,-11.0,0.0,,0.0,N,243.0,242.0,207.0,1.0,1592.0,,,,,,,,,
2019-01-06,B6,B6,B6,862,B6,N640JB,862,14843,SJU,"San Juan, PR",10721,BOS,"Boston, MA",451,558.0,67.0,9.0,607.0,832.0,5.0,758,837.0,39.0,0.0,,0.0,N,247.0,219.0,205.0,1.0,1674.0,0.0,0.0,0.0,0.0,39.0,,,,
2018-12-19,WN,WN,WN,622,WN,N749SW,622,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",1300,1258.0,-2.0,12.0,1310.0,1403.0,3.0,1410,1406.0,-4.0,0.0,,0.0,N,70.0,68.0,53.0,1.0,325.0,,,,,,,,,
2018-09-01,AA,AA_CODESHARE,AA,3112,OO,N864AS,3112,13930,ORD,"Chicago, IL",13342,MKE,"Milwaukee, WI",840,913.0,33.0,56.0,1009.0,1027.0,5.0,932,1032.0,60.0,0.0,,0.0,N,52.0,79.0,18.0,1.0,67.0,0.0,33.0,27.0,0.0,0.0,,,,
2019-07-12,UA,UA_CODESHARE,UA,5802,OO,N464SW,5802,14771,SFO,"San Francisco, CA",15376,TUS,"Tucson, AZ",830,826.0,-4.0,16.0,842.0,1025.0,5.0,1051,1030.0,-21.0,0.0,,0.0,N,141.0,124.0,103.0,1.0,751.0,,,,,,,,,
2019-11-12,B6,B6,B6,322,B6,N907JB,322,14027,PBI,"West Palm Beach/Palm Beach, FL",10721,BOS,"Boston, MA",730,728.0,-2.0,12.0,740.0,1004.0,11.0,1026,1015.0,-11.0,0.0,,0.0,N,176.0,167.0,144.0,1.0,1197.0,,,,,,,,,
2019-08-03,DL,DL,DL,2170,DL,N963AT,2170,13487,MSP,"Minneapolis, MN",15016,STL,"St. Louis, MO",1515,1513.0,-2.0,21.0,1534.0,1634.0,5.0,1646,1639.0,-7.0,0.0,,0.0,N,91.0,86.0,60.0,1.0,448.0,,,,,,,,,
2018-10-21,UA,UA,UA,764,UA,N68802,764,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",1403,1355.0,-8.0,21.0,1416.0,1635.0,9.0,1653,1644.0,-9.0,0.0,,0.0,N,110.0,109.0,79.0,1.0,628.0,,,,,,,,,
2018-03-25,AS,AS,AS,81,AS,N548AS,81,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",555,637.0,42.0,25.0,702.0,923.0,4.0,826,927.0,61.0,0.0,,0.0,N,211.0,230.0,201.0,1.0,1448.0,42.0,0.0,19.0,0.0,0.0,540.0,36.0,36.0,
2019-05-28,WN,WN,WN,546,WN,,546,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",840,,,,,,,1015,,,1.0,A,0.0,N,95.0,,,1.0,373.0,,,,,,,,,
2018-02-19,WN,WN,WN,2057,WN,N922WN,2057,15376,TUS,"Tucson, AZ",12889,LAS,"Las Vegas, NV",1910,2028.0,78.0,8.0,2036.0,2037.0,3.0,1930,2040.0,70.0,0.0,,0.0,N,80.0,72.0,61.0,1.0,365.0,0.0,0.0,0.0,0.0,70.0,,,,
2019-03-11,AA,AA,AA,2758,AA,N153AN,2758,11298,DFW,"Dallas/Fort Worth, TX",14679,SAN,"San Diego, CA",1648,1730.0,42.0,18.0,1748.0,1830.0,4.0,1755,1834.0,39.0,0.0,,0.0,N,187.0,184.0,162.0,1.0,1171.0,0.0,0.0,0.0,0.0,39.0,,,,
2018-07-02,WN,WN,WN,532,WN,N762SW,532,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",2210,2319.0,69.0,8.0,2327.0,10.0,3.0,2315,13.0,58.0,0.0,,0.0,N,65.0,54.0,43.0,1.0,258.0,0.0,0.0,0.0,0.0,58.0,,,,
2019-09-17,AA,AA_CODESHARE,AA,5198,OH,N706PS,5198,14100,PHL,"Philadelphia, PA",12339,IND,"Indianapolis, IN",1010,1003.0,-7.0,24.0,1027.0,1156.0,10.0,1204,1206.0,2.0,0.0,,0.0,N,114.0,123.0,89.0,1.0,588.0,,,,,,,,,
2018-12-30,AA,AA_CODESHARE,AA,3337,MQ,N239NN,3337,13930,ORD,"Chicago, IL",13871,OMA,"Omaha, NE",2214,2210.0,-4.0,16.0,2226.0,2339.0,7.0,2353,2346.0,-7.0,0.0,,0.0,N,99.0,96.0,73.0,1.0,416.0,,,,,,,,,
2018-05-31,F9,F9,F9,1178,F9,N228FR,1178,11193,CVG,"Cincinnati, OH",10397,ATL,"Atlanta, GA",2020,2020.0,0.0,10.0,2030.0,2142.0,22.0,2154,2204.0,10.0,0.0,,0.0,N,94.0,104.0,72.0,1.0,373.0,,,,,,,,,
2019-06-25,WN,WN,WN,549,WN,N7815L,549,12191,HOU,"Houston, TX",13342,MKE,"Milwaukee, WI",2045,2042.0,-3.0,6.0,2048.0,2301.0,5.0,2310,2306.0,-4.0,0.0,,0.0,N,145.0,144.0,133.0,1.0,1004.0,,,,,,,,,
2018-08-05,UA,UA_CODESHARE,UA,5645,OO,N982SW,5645,11292,DEN,"Denver, CO",11638,FAT,"Fresno, CA",1125,1121.0,-4.0,31.0,1152.0,1302.0,6.0,1253,1308.0,15.0,0.0,,0.0,N,148.0,167.0,130.0,1.0,844.0,0.0,0.0,15.0,0.0,0.0,,,,
2018-08-28,DL,DL_CODESHARE,DL,4145,OO,N240SY,4145,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",1705,1657.0,-8.0,18.0,1715.0,1816.0,5.0,1838,1821.0,-17.0,0.0,,0.0,N,93.0,84.0,61.0,1.0,391.0,,,,,,,,,
2018-07-30,AA,AA_CODESHARE,AA,5765,YV,N914FJ,5765,11298,DFW,"Dallas/Fort Worth, TX",14108,PIA,"Peoria, IL",2045,2236.0,111.0,30.0,2306.0,30.0,4.0,2240,34.0,114.0,0.0,,0.0,N,115.0,118.0,84.0,1.0,672.0,33.0,0.0,3.0,0.0,78.0,,,,
2018-09-01,AA,AA_CODESHARE,AA,4966,PT,N669MB,4966,14100,PHL,"Philadelphia, PA",10135,ABE,"Allentown/Bethlehem/Easton, PA",2140,2134.0,-6.0,24.0,2158.0,2211.0,7.0,2236,2218.0,-18.0,0.0,,0.0,N,56.0,44.0,13.0,1.0,55.0,,,,,,,,,
2018-07-23,DL,DL,DL,2795,DL,N301NB,2795,14869,SLC,"Salt Lake City, UT",10423,AUS,"Austin, TX",943,1046.0,63.0,10.0,1056.0,1409.0,12.0,1330,1421.0,51.0,0.0,,0.0,N,167.0,155.0,133.0,1.0,1086.0,51.0,0.0,0.0,0.0,0.0,,,,
2018-11-15,AA,AA_CODESHARE,AA,4467,YX,N406YX,4467,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1657,1813.0,76.0,21.0,1834.0,2004.0,5.0,1849,2009.0,80.0,0.0,,0.0,N,112.0,116.0,90.0,1.0,594.0,7.0,0.0,4.0,0.0,69.0,,,,
2018-01-14,UA,UA_CODESHARE,UA,3549,YX,N728YX,3549,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",1755,1805.0,10.0,61.0,1906.0,2105.0,5.0,2023,2110.0,47.0,0.0,,0.0,N,88.0,125.0,59.0,1.0,413.0,10.0,0.0,37.0,0.0,0.0,,,,
2019-08-25,AA,AA_CODESHARE,AA,4320,YX,N103HQ,4320,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",900,853.0,-7.0,26.0,919.0,1000.0,12.0,1030,1012.0,-18.0,0.0,,0.0,N,90.0,79.0,41.0,1.0,214.0,,,,,,,,,
2018-02-01,DL,DL_CODESHARE,DL,4597,OO,N868CA,4597,14574,ROA,"Roanoke, VA",10397,ATL,"Atlanta, GA",1400,1355.0,-5.0,22.0,1417.0,1521.0,7.0,1536,1528.0,-8.0,0.0,,0.0,N,96.0,93.0,64.0,1.0,357.0,,,,,,,,,
2019-01-29,UA,UA,UA,1593,UA,N18220,1593,12266,IAH,"Houston, TX",14635,RSW,"Fort Myers, FL",1815,1843.0,28.0,13.0,1856.0,2131.0,4.0,2126,2135.0,9.0,0.0,,0.0,N,131.0,112.0,95.0,1.0,861.0,,,,,,,,,
2019-03-18,HA,HA,HA,533,HA,N485HA,533,12173,HNL,"Honolulu, HI",12982,LIH,"Lihue, HI",1815,1813.0,-2.0,15.0,1828.0,1851.0,7.0,1856,1858.0,2.0,0.0,,0.0,N,41.0,45.0,23.0,1.0,102.0,,,,,,,,,
2018-01-30,WN,WN,WN,793,WN,N485WN,793,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",950,946.0,-4.0,12.0,958.0,1102.0,3.0,1120,1105.0,-15.0,0.0,,0.0,N,90.0,79.0,64.0,1.0,391.0,,,,,,,,,
2019-04-03,B6,B6,B6,521,B6,N903JB,521,10721,BOS,"Boston, MA",14027,PBI,"West Palm Beach/Palm Beach, FL",1215,1209.0,-6.0,14.0,1223.0,1513.0,13.0,1535,1526.0,-9.0,0.0,,0.0,N,200.0,197.0,170.0,1.0,1197.0,,,,,,,,,
2018-05-13,AA,AA_CODESHARE,AA,5325,OH,N251PS,5325,12197,HPN,"White Plains, NY",11057,CLT,"Charlotte, NC",1859,1956.0,57.0,11.0,2007.0,2147.0,8.0,2058,2155.0,57.0,0.0,,0.0,N,119.0,119.0,100.0,1.0,564.0,0.0,45.0,0.0,0.0,12.0,1913.0,17.0,17.0,
2019-04-22,WN,WN,WN,2158,WN,N270WN,2158,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",1625,1627.0,2.0,12.0,1639.0,1729.0,2.0,1735,1731.0,-4.0,0.0,,0.0,N,70.0,64.0,50.0,1.0,296.0,,,,,,,,,
2019-04-22,UA,UA,UA,1292,UA,N493UA,1292,13930,ORD,"Chicago, IL",13485,MSN,"Madison, WI",2105,2100.0,-5.0,61.0,2201.0,2234.0,10.0,2202,2244.0,42.0,0.0,,0.0,N,57.0,104.0,33.0,1.0,109.0,0.0,0.0,42.0,0.0,0.0,,,,
2018-12-25,DL,DL,DL,2097,DL,N997AT,2097,14262,PSP,"Palm Springs, CA",14747,SEA,"Seattle, WA",1140,1130.0,-10.0,22.0,1152.0,1428.0,5.0,1440,1433.0,-7.0,0.0,,0.0,N,180.0,183.0,156.0,1.0,987.0,,,,,,,,,
2019-05-22,WN,WN,WN,2027,WN,N7701B,2027,14869,SLC,"Salt Lake City, UT",11292,DEN,"Denver, CO",1435,1549.0,74.0,11.0,1600.0,1659.0,6.0,1605,1705.0,60.0,0.0,,0.0,N,90.0,76.0,59.0,1.0,391.0,24.0,0.0,0.0,0.0,36.0,,,,
2018-02-25,DL,DL_CODESHARE,DL,3548,OO,N549CA,3548,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",852,851.0,-1.0,19.0,910.0,955.0,3.0,1020,958.0,-22.0,0.0,,0.0,N,88.0,67.0,45.0,1.0,258.0,,,,,,,,,
2019-07-14,DL,DL,DL,899,DL,N332DN,899,12889,LAS,"Las Vegas, NV",11193,CVG,"Cincinnati, OH",2221,2219.0,-2.0,13.0,2232.0,455.0,6.0,500,501.0,1.0,0.0,,0.0,N,219.0,222.0,203.0,1.0,1678.0,,,,,,,,,
2019-02-07,WN,WN,WN,1487,WN,N7849A,1487,11292,DEN,"Denver, CO",12889,LAS,"Las Vegas, NV",1825,1859.0,34.0,19.0,1918.0,1950.0,5.0,1930,1955.0,25.0,0.0,,0.0,N,125.0,116.0,92.0,1.0,628.0,2.0,0.0,0.0,0.0,23.0,,,,
2018-06-25,AS,AS,AS,1925,AS,N623VA,1925,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",920,1018.0,58.0,37.0,1055.0,1152.0,5.0,1046,1157.0,71.0,0.0,,0.0,N,86.0,99.0,57.0,1.0,337.0,0.0,0.0,71.0,0.0,0.0,,,,
2019-05-06,DL,DL_CODESHARE,DL,5998,YX,N879RW,5998,13485,MSN,"Madison, WI",11278,DCA,"Washington, DC",1715,1706.0,-9.0,10.0,1716.0,1944.0,4.0,2012,1948.0,-24.0,0.0,,0.0,N,117.0,102.0,88.0,1.0,707.0,,,,,,,,,
2019-07-20,HA,HA,HA,104,HA,N495HA,104,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI",634,625.0,-9.0,6.0,631.0,652.0,7.0,709,659.0,-10.0,0.0,,0.0,N,35.0,34.0,21.0,1.0,102.0,,,,,,,,,
2018-07-05,WN,WN,WN,15,WN,N779SW,15,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",620,618.0,-2.0,7.0,625.0,850.0,3.0,905,853.0,-12.0,0.0,,0.0,N,105.0,95.0,85.0,1.0,580.0,,,,,,,,,
2018-08-02,UA,UA,UA,2055,UA,N404UA,2055,10821,BWI,"Baltimore, MD",14771,SFO,"San Francisco, CA",700,656.0,-4.0,16.0,712.0,931.0,12.0,950,943.0,-7.0,0.0,,0.0,N,350.0,347.0,319.0,1.0,2457.0,,,,,,,,,
2018-08-25,DL,DL_CODESHARE,DL,4133,OO,N439SW,4133,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1210,1256.0,46.0,7.0,1303.0,1355.0,10.0,1333,1405.0,32.0,0.0,,0.0,N,83.0,69.0,52.0,1.0,300.0,0.0,0.0,0.0,0.0,32.0,,,,
2019-06-22,WN,WN,WN,3416,WN,N7751A,3416,10693,BNA,"Nashville, TN",11278,DCA,"Washington, DC",1445,1445.0,0.0,9.0,1454.0,1708.0,9.0,1730,1717.0,-13.0,0.0,,0.0,N,105.0,92.0,74.0,1.0,562.0,,,,,,,,,
2019-11-27,WN,WN,WN,792,WN,N901WN,792,10693,BNA,"Nashville, TN",13232,MDW,"Chicago, IL",1945,1945.0,0.0,8.0,1953.0,2102.0,9.0,2120,2111.0,-9.0,0.0,,0.0,N,95.0,86.0,69.0,1.0,395.0,,,,,,,,,
2019-07-30,AS,AS_CODESHARE,AS,2351,QX,N632QX,2351,14747,SEA,"Seattle, WA",14570,RNO,"Reno, NV",2115,2114.0,-1.0,19.0,2133.0,2302.0,3.0,2305,2305.0,0.0,0.0,,0.0,N,110.0,111.0,89.0,1.0,564.0,,,,,,,,,
2019-09-06,B6,B6,B6,889,B6,N298JB,889,11278,DCA,"Washington, DC",10994,CHS,"Charleston, SC",1300,1305.0,5.0,14.0,1319.0,1431.0,4.0,1439,1435.0,-4.0,0.0,,0.0,N,99.0,90.0,72.0,1.0,444.0,,,,,,,,,
2019-01-26,UA,UA_CODESHARE,UA,3561,YX,N632RW,3561,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",2130,2130.0,0.0,70.0,2240.0,24.0,8.0,2347,32.0,45.0,0.0,,0.0,N,77.0,122.0,44.0,1.0,264.0,0.0,0.0,45.0,0.0,0.0,,,,
2019-09-02,UA,UA,UA,2323,UA,N37420,2323,11618,EWR,"Newark, NJ",10721,BOS,"Boston, MA",1930,2154.0,144.0,35.0,2229.0,2313.0,4.0,2056,2317.0,141.0,0.0,,0.0,N,86.0,83.0,44.0,1.0,200.0,0.0,0.0,141.0,0.0,0.0,,,,
2019-02-13,NK,NK,NK,446,NK,N621NK,446,13930,ORD,"Chicago, IL",10397,ATL,"Atlanta, GA",1500,1453.0,-7.0,21.0,1514.0,1730.0,40.0,1758,1810.0,12.0,0.0,,0.0,N,118.0,137.0,76.0,1.0,606.0,,,,,,,,,
2019-09-03,DL,DL_CODESHARE,DL,4123,OO,N607SK,4123,11433,DTW,"Detroit, MI",10980,CHA,"Chattanooga, TN",1215,1212.0,-3.0,13.0,1225.0,1336.0,4.0,1400,1340.0,-20.0,0.0,,0.0,N,105.0,88.0,71.0,1.0,505.0,,,,,,,,,
2019-07-16,DL,DL,DL,3007,DL,N918DE,3007,10397,ATL,"Atlanta, GA",13244,MEM,"Memphis, TN",1939,1936.0,-3.0,14.0,1950.0,1950.0,3.0,2001,1953.0,-8.0,0.0,,0.0,N,82.0,77.0,60.0,1.0,332.0,,,,,,,,,
2018-04-14,UA,UA,UA,1017,UA,N75435,1017,12266,IAH,"Houston, TX",14492,RDU,"Raleigh/Durham, NC",1945,2002.0,17.0,41.0,2043.0,2358.0,4.0,2328,2.0,34.0,0.0,,0.0,N,163.0,180.0,135.0,1.0,1042.0,17.0,0.0,17.0,0.0,0.0,,,,
2018-03-31,WN,WN,WN,6087,WN,N797MX,6087,12953,LGA,"New York, NY",11259,DAL,"Dallas, TX",1725,1736.0,11.0,10.0,1746.0,2006.0,5.0,2030,2011.0,-19.0,0.0,,0.0,N,245.0,215.0,200.0,1.0,1381.0,,,,,,,,,
2019-12-11,AS,AS,AS,492,AS,N285AK,492,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",1150,1234.0,44.0,19.0,1253.0,1458.0,3.0,1440,1501.0,21.0,0.0,,0.0,N,170.0,147.0,125.0,1.0,1050.0,0.0,0.0,0.0,0.0,21.0,,,,
2018-07-15,DL,DL_CODESHARE,DL,4725,OO,N770SK,4725,11898,GFK,"Grand Forks, ND",13487,MSP,"Minneapolis, MN",750,744.0,-6.0,15.0,759.0,841.0,32.0,910,913.0,3.0,0.0,,0.0,N,80.0,89.0,42.0,1.0,284.0,,,,,,,,,
2018-06-14,UA,UA_CODESHARE,UA,5200,OO,N934SW,5200,10599,BHM,"Birmingham, AL",13930,ORD,"Chicago, IL",835,827.0,-8.0,19.0,846.0,1022.0,35.0,1045,1057.0,12.0,0.0,,0.0,N,130.0,150.0,96.0,1.0,584.0,,,,,,,,,
2019-08-18,AA,AA,AA,2318,AA,N126AN,2318,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1720,1811.0,51.0,10.0,1821.0,1856.0,8.0,1833,1904.0,31.0,0.0,,0.0,N,193.0,173.0,155.0,1.0,1235.0,31.0,0.0,0.0,0.0,0.0,,,,
2019-12-03,F9,F9,F9,1429,F9,N202FR,1429,13930,ORD,"Chicago, IL",14107,PHX,"Phoenix, AZ",600,551.0,-9.0,17.0,608.0,854.0,7.0,900,901.0,1.0,0.0,,0.0,N,240.0,250.0,226.0,1.0,1440.0,,,,,,,,,
2019-09-27,AA,AA_CODESHARE,AA,3747,MQ,N262NN,3747,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1829,1826.0,-3.0,17.0,1843.0,2126.0,14.0,2147,2140.0,-7.0,0.0,,0.0,N,138.0,134.0,103.0,1.0,812.0,,,,,,,,,
2019-11-16,AA,AA_CODESHARE,AA,3747,MQ,N283NN,3747,11298,DFW,"Dallas/Fort Worth, TX",11193,CVG,"Cincinnati, OH",1829,1827.0,-2.0,16.0,1843.0,2126.0,8.0,2143,2134.0,-9.0,0.0,,0.0,N,134.0,127.0,103.0,1.0,812.0,,,,,,,,,
2018-07-29,AA,AA_CODESHARE,AA,5985,YV,N938LR,5985,13158,MAF,"Midland/Odessa, TX",11298,DFW,"Dallas/Fort Worth, TX",1802,1747.0,-15.0,13.0,1800.0,1850.0,8.0,1924,1858.0,-26.0,0.0,,0.0,N,82.0,71.0,50.0,1.0,309.0,,,,,,,,,
2019-07-10,B6,B6,B6,667,B6,N580JB,667,13204,MCO,"Orlando, FL",14254,PSE,"Ponce, PR",2111,2112.0,1.0,14.0,2126.0,2356.0,5.0,5,1.0,-4.0,0.0,,0.0,N,174.0,169.0,150.0,1.0,1179.0,,,,,,,,,
2019-01-15,WN,WN,WN,2123,WN,N748SW,2123,14683,SAT,"San Antonio, TX",13796,OAK,"Oakland, CA",1300,1356.0,56.0,5.0,1401.0,1534.0,3.0,1505,1537.0,32.0,0.0,,0.0,N,245.0,221.0,213.0,1.0,1476.0,1.0,0.0,0.0,0.0,31.0,,,,
2019-07-04,G4,G4,G4,901,G4,335NV,901,12223,HTS,"Ashland, WV",14112,PIE,"St. Petersburg, FL",2134,2245.0,71.0,6.0,2251.0,21.0,9.0,2327,30.0,63.0,0.0,,0.0,N,113.0,105.0,90.0,1.0,721.0,2.0,0.0,0.0,0.0,61.0,,,,
2018-08-31,B6,B6,B6,1135,B6,N231JB,1135,15024,STT,"Charlotte Amalie, VI",14843,SJU,"San Juan, PR",1519,1507.0,-12.0,10.0,1517.0,1536.0,3.0,1600,1539.0,-21.0,0.0,,0.0,N,41.0,32.0,19.0,1.0,68.0,,,,,,,,,
